timestamp,open,high,low,close,volume,turnover
2025-10-28,656.0,656.0,641.0,645.0,16295470,10562802667.0
2025-10-30,657.0,664.0,645.0,651.0,21772780,14256261211.0
2025-10-31,651.5,655.0,629.0,629.0,20578283,13087941470.0
2025-11-03,630.5,634.0,622.5,628.0,11591004,7277219053.0
2025-11-04,631.0,640.0,625.5,629.0,14972125,9460748363.0
2025-11-05,621.0,632.0,613.0,629.0,13309811,8309972605.0
2025-11-06,629.5,645.5,629.5,644.0,13081287,8382246994.0
2025-11-07,638.0,643.0,628.5,634.0,13314360,8434344187.0
2025-11-10,641.0,651.0,641.0,649.5,14513815,9386838459.0
2025-11-11,662.0,662.0,641.0,650.0,13087772,8483781693.0
2025-11-12,655.0,658.5,652.0,657.0,13658568,8960743999.0
2025-11-13,649.5,660.0,645.0,656.0,17299913,11283368344.0
2025-11-14,645.0,659.0,640.0,641.0,19956444,12900520613.0
2025-11-17,640.0,642.5,633.0,636.5,13794477,8785917134.0
2025-11-18,628.0,641.0,620.5,623.5,18818609,11791388064.0
2025-11-19,627.5,631.5,619.5,622.5,13959708,8712756872.0
2025-11-20,626.5,630.5,615.5,621.0,14015988,8688329736.0
2025-11-21,610.0,615.0,606.0,610.0,23732050,14481878345.0
2025-11-24,615.0,627.5,613.5,624.5,22376801,13930485181.0
2025-11-25,633.0,635.0,620.5,625.0,14877620,9326512821.0
2025-11-26,628.5,630.0,618.0,619.5,14429595,8976231354.0
2025-11-27,618.0,620.5,609.0,611.5,15493209,9503092331.0
2025-11-28,611.5,617.0,608.5,611.5,13216245,8086903031.0
2025-12-01,613.5,623.0,613.0,619.5,12643338,7813043126.0
2025-12-02,625.5,626.0,615.0,617.0,11460186,7090479118.0
2025-12-03,616.0,616.0,608.5,611.0,11002158,6722780099.0
2025-12-04,610.0,613.0,605.0,612.0,15329748,9330280581.0
2025-12-05,605.0,611.0,604.0,610.0,14638391,8902501918.0
2025-12-08,607.5,609.5,604.0,605.0,13421327,8134379992.0
2025-12-09,609.5,610.0,596.0,602.5,17431321,10484820078.0
2025-12-10,602.0,603.0,595.0,603.0,14750743,8842611858.0
2025-12-11,609.0,612.0,599.0,601.5,12480887,7536004575.0
2025-12-12,608.0,616.0,601.5,616.0,17825495,10871536434.0
2025-12-15,606.0,608.5,602.0,603.0,15165502,9186457680.0
2025-12-16,602.5,603.0,592.0,596.5,15987678,9521250035.0
2025-12-17,597.0,606.0,594.5,605.0,14824785,8913471531.0
2025-12-18,601.0,606.0,599.0,605.0,10153604,6118191950.0
2025-12-19,610.0,617.5,607.0,614.0,17765762,10899320074.0
2025-12-22,620.0,621.5,610.0,614.5,13868060,8519903911.0
2025-12-23,613.5,614.5,601.5,602.0,15623392,9448325534.0
2025-12-24,598.0,604.5,598.0,603.0,7324553,4407029326.0
2025-12-29,606.0,611.0,596.0,596.5,18502650,11132678825.0
2025-12-30,598.5,601.0,594.0,600.0,13582535,8129374890.0
2025-12-31,597.5,602.5,596.0,599.0,10838209,6491607235.0
2026-01-02,600.5,624.5,600.5,623.0,16200058,10010377766.0
2026-01-05,624.0,628.0,615.5,624.5,19947025,12449753887.0
2026-01-06,627.0,638.5,626.0,632.5,24168431,15313854511.0
2026-01-07,627.5,629.5,615.0,624.5,21378622,13276699447.0
2026-01-08,618.5,621.0,610.0,616.0,18742539,11517454670.0
2026-01-09,616.0,617.0,610.0,611.0,17813669,10905861546.0
2026-01-12,616.0,627.5,613.5,623.0,27530129,17094929270.0
2026-01-13,637.0,639.0,622.5,627.5,24212695,15223559034.0
2026-01-14,634.0,638.5,626.0,633.0,28677291,18145947867.0
2026-01-15,631.0,632.5,618.5,622.0,26194252,16373184856.0
2026-01-16,627.0,630.0,613.5,617.5,20616793,12738149855.0
2026-01-19,613.5,614.5,608.5,610.0,13233330,8085158357.0
2026-01-20,601.0,607.0,598.0,601.0,24332228,14637834605.0
2026-01-21,598.0,606.0,598.0,602.5,16003431,9625116160.0
2026-01-22,604.5,605.5,596.0,597.5,27168713,16278457326.0
2026-01-23,597.5,602.0,595.0,596.0,6624582,3960453573.14
